POC,Nwk_Code,Generation_Type,Trader,Unit_Measure,Flow_Direction,Status,Trading_Date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-01,341732.0000,315841.0000,354733.0000,346447.0000,337977.0000,330959.0000,331396.0000,316470.0000,320848.0000,325582.0000,337943.0000,303387.0000,308434.0000,301156.0000,216710.0000,180543.0000,170846.0000,166543.0000,188191.0000,214411.0000,262934.0000,276255.0000,267003.0000,258104.0000,279491.0000,245289.0000,243659.0000,228513.0000,223233.0000,198832.0000,183965.0000,207768.0000,190691.0000,167358.0000,151762.0000,115438.0000,96518.0000,104937.0000,135016.0000,186309.0000,199219.0000,199425.0000,218184.0000,237916.0000,275675.0000,319492.0000,342232.0000,359927.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-02,308900.0000,262775.0000,299381.0000,285237.0000,278541.0000,283486.0000,283428.0000,272874.0000,278182.0000,265947.0000,272783.0000,224157.0000,237556.0000,221595.0000,119049.0000,87576.0000,91000.0000,97278.0000,115174.0000,116749.0000,139172.0000,158065.0000,166900.0000,156597.0000,158934.0000,145221.0000,130285.0000,121094.0000,94892.0000,82391.0000,81711.0000,79767.0000,42230.0000,26314.0000,32665.0000,25169.0000,26290.0000,31587.0000,55161.0000,73362.0000,93291.0000,98128.0000,104196.0000,116014.0000,149457.0000,179559.0000,203727.0000,234238.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-03,235646.0000,246345.0000,247643.0000,269554.0000,263190.0000,250810.0000,242305.0000,223305.0000,217267.0000,201594.0000,181091.0000,168441.0000,171429.0000,172103.0000,165746.0000,158036.0000,91329.0000,84635.0000,86328.0000,103475.0000,100252.0000,70342.0000,49524.0000,64529.0000,85394.0000,72588.0000,45172.0000,47475.0000,46313.0000,42031.0000,57063.0000,72923.0000,65240.0000,50474.0000,33606.0000,29144.0000,33663.0000,32670.0000,22529.0000,35398.0000,43524.0000,42175.0000,45621.0000,42033.0000,107125.0000,109976.0000,133771.0000,165423.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-04,152515.0000,166231.0000,169855.0000,194020.0000,196086.0000,206681.0000,194945.0000,179454.0000,196524.0000,202237.0000,183705.0000,154234.0000,126266.0000,118769.0000,144360.0000,104552.0000,60749.0000,79613.0000,47140.0000,71054.0000,66248.0000,86083.0000,91398.0000,70355.0000,79081.0000,90808.0000,102289.0000,99424.0000,84180.0000,78856.0000,60883.0000,53784.0000,26843.0000,23603.0000,25684.0000,8417.0000,0.0000,0.0000,5259.0000,548.0000,0.0000,12230.0000,16646.0000,46824.0000,99626.0000,137974.0000,189718.0000,213816.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-05,215128.0000,247791.0000,241917.0000,237811.0000,234890.0000,219761.0000,204473.0000,189413.0000,173893.0000,178136.0000,169506.0000,126474.0000,80364.0000,41839.0000,13176.0000,0.0000,0.0000,5582.0000,20186.0000,33299.0000,32339.0000,31661.0000,14700.0000,12579.0000,774.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5756.0000,287.0000,4397.0000,41461.0000,48834.0000,58218.0000,73856.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-06,39724.0000,54982.0000,67362.0000,80011.0000,95874.0000,88058.0000,82117.0000,77806.0000,70237.0000,54744.0000,32681.0000,19391.0000,4995.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.0000,11229.0000,583.0000,0.0000,2563.0000,9258.0000,16180.0000,13703.0000,898.0000,7285.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2382.0000,11334.0000,22042.0000,43534.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-07,58168.0000,82241.0000,83945.0000,83164.0000,97039.0000,100851.0000,85165.0000,83227.0000,82088.0000,54347.0000,33365.0000,21473.0000,5427.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14628.0000,24047.0000,33252.0000,40234.0000,51552.0000,47878.0000,35425.0000,43903.0000,60503.0000,50986.0000,40979.0000,34303.0000,35601.0000,39457.0000,15299.0000,2495.0000,0.0000,0.0000,885.0000,13252.0000,16032.0000,3264.0000,286.0000,3962.0000,50409.0000,114376.0000,159720.0000,192681.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-08,211153.0000,221544.0000,234776.0000,241094.0000,252189.0000,258918.0000,267129.0000,268094.0000,246829.0000,229994.0000,217794.0000,170026.0000,123979.0000,115398.0000,55019.0000,54368.0000,61135.0000,80655.0000,72090.0000,50477.0000,26449.0000,66199.0000,87850.0000,79052.0000,63471.0000,61767.0000,51851.0000,34008.0000,29896.0000,33019.0000,18664.0000,4717.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1354.0000,331.0000,4726.0000,777.0000,5745.0000,38436.0000,75126.0000,78610.0000,108606.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-09,111427.0000,106298.0000,125494.0000,105988.0000,103254.0000,106618.0000,99379.0000,104611.0000,94610.0000,89705.0000,83341.0000,37248.0000,28729.0000,35796.0000,10815.0000,0.0000,0.0000,7498.0000,17420.0000,20444.0000,32551.0000,36696.0000,40227.0000,31327.0000,40544.0000,71831.0000,51368.0000,61511.0000,88427.0000,88462.0000,87358.0000,91684.0000,105757.0000,111139.0000,71859.0000,44092.0000,41420.0000,32293.0000,64711.0000,69780.0000,72752.0000,77924.0000,74678.0000,84669.0000,117157.0000,123257.0000,123109.0000,145670.0000,,
BEN2201,TPNZ,DC,TPNZ,kWh,I,F,2024-08-10,171732.0000,205393.0000,197279.0000,199754.0000,209434.0000,197213.0000,202248.0000,179650.0000,195144.0000,200395.0000,201737.0000,147815.0000,143414.0000,128378.0000,129251.0000,141687.0000,124960.0000,125153.0000,137105.0000,125197.0000,147463.0000,129908.0000,118235.0000,127908.0000,111381.0000,104578.0000,108298.0000,99633.0000,77832.0000,78271.0000,76716.0000,57222.0000,49270.0000,57537.0000,45794.0000,45992.0000,59088.0000,59135.0000,70578.0000,58829.0000,57853.0000,41182.0000,44003.0000,47237.0000,69834.0000,98719.0000,108169.0000,102038.0000,,
